Store,Promo,POST_Promo,Sales,POST_Sales
1066,0.5,0.5,10682.5,7803.25
1067,0.5,0.5,5196.25,5764.5
1068,0.5,0.5,4114.0,5406.0
1069,0.5,0.5,7498.5,5518.0
107,0.5,0.5,6623.25,7556.25
1070,0.5,0.5,6159.5,6600.75
1071,0.5,0.5,5818.25,5257.25
1072,0.5,0.5,7056.5,5397.0
1073,0.5,0.5,6843.5,5730.25
1074,0.5,0.5,4547.5,4625.75
1075,0.5,0.5,9722.75,8453.0
1076,0.5,0.5,3303.5,3586.5
1077,0.5,0.5,4122.0,3804.0
1078,0.5,0.5,6668.25,5455.75
1079,0.5,0.5,8040.75,7980.5
108,0.5,0.5,9298.25,8348.25
1080,0.5,0.5,9665.5,6065.25
1081,0.5,0.5,7257.0,7253.5
1082,0.5,0.5,6605.5,5946.25
1083,0.5,0.5,4540.5,4629.75
1084,0.5,0.5,5389.0,6512.25
1085,0.5,0.5,7266.75,6381.75
1086,0.5,0.5,7079.0,6674.5
1087,0.5,0.5,5247.0,6564.5
1088,0.5,0.5,5422.0,4978.0
1089,0.5,0.5,9170.75,9808.5
109,0.5,0.5,5915.25,6061.0
1090,0.5,0.5,6911.0,5700.75
1091,0.5,0.5,7483.75,6397.75
1092,0.5,0.5,10856.5,7933.25
1093,0.5,0.5,7565.0,7049.75
1094,0.5,0.5,3902.75,4577.5
1095,0.5,0.5,4713.75,4400.5
1096,0.5,0.5,4481.5,4407.25
1097,0.5,0.5,9431.25,7568.25
1098,0.5,0.5,5088.75,4883.5
1099,0.5,0.5,6565.0,6894.5
11,0.5,0.5,7639.75,6454.75
110,0.5,0.5,4107.25,4440.0
1100,0.5,0.5,5000.75,5320.75
1101,0.5,0.5,8421.0,6548.5
1102,0.5,0.5,6642.75,6499.25
1103,0.5,0.5,4385.0,4491.75
1104,0.5,0.5,4679.0,4625.75
1105,0.5,0.5,3917.75,4446.25
1106,0.5,0.5,4612.25,5031.5
1107,0.5,0.5,5394.5,6314.75
1108,0.5,0.5,5664.25,5578.5
1109,0.5,0.5,4811.0,5733.5
111,0.5,0.5,6087.5,5987.75
1110,0.5,0.5,3988.25,4736.25
1111,0.5,0.5,5389.0,5337.75
1112,0.5,0.5,9132.0,6629.0
1113,0.5,0.5,5685.0,5564.25
1114,0.5,0.5,18386.0,14173.5
1115,0.5,0.5,5341.5,5260.0
112,0.5,0.5,6045.75,5626.5
113,0.5,0.5,7449.0,7425.25
114,0.5,0.5,5093.0,3727.75
115,0.5,0.5,6239.75,6613.75
116,0.5,0.5,6608.75,5886.75
117,0.5,0.5,3653.75,4058.0
118,0.5,0.5,6735.25,6560.5
119,0.5,0.5,5903.75,5098.5
12,0.5,0.5,7246.5,6356.0
120,0.5,0.5,6449.0,6625.5
121,0.5,0.5,4043.0,4719.25
122,0.5,0.5,5083.25,5868.5
123,0.5,0.5,8571.5,7728.75
124,0.5,0.5,4006.0,4419.5
125,0.5,0.5,10784.75,10582.75
126,0.5,0.5,5971.75,6206.0
127,0.5,0.5,4857.25,5224.75
128,0.5,0.5,6714.75,7348.75
129,0.5,0.5,8488.0,8213.75
13,0.5,0.5,4239.5,4954.0
130,0.5,0.5,5002.75,5046.0
131,0.5,0.5,5366.75,5602.75
132,0.5,0.5,5438.25,6078.0
133,0.5,0.5,5760.75,6095.25
134,0.5,0.5,4676.5,4523.5
135,0.5,0.5,5049.5,5281.0
136,0.5,0.5,5884.25,5671.0
137,0.5,0.5,7143.5,7266.0
138,0.5,0.5,6816.5,6524.0
139,0.5,0.5,6115.0,6602.25
14,0.5,0.5,5362.75,5295.0
140,0.5,0.5,7134.5,6590.75
141,0.5,0.5,5228.5,5447.75
142,0.5,0.5,4850.25,5346.0
143,0.5,0.5,5667.75,5569.75
144,0.5,0.5,6869.75,8195.75
145,0.5,0.5,7610.0,7067.75
146,0.5,0.5,6878.5,5789.75
147,0.5,0.5,7697.75,7128.75
148,0.5,0.5,7922.25,8205.25
149,0.5,0.5,5261.0,6008.25
15,0.5,0.5,5922.25,6397.75
150,0.5,0.5,7420.5,6896.5
151,0.5,0.5,6058.25,6669.75
152,0.5,0.5,6017.0,4939.0
153,0.5,0.5,7431.25,6614.0
154,0.5,0.5,7465.75,8028.5
155,0.5,0.5,5903.5,5770.0
156,0.5,0.5,6751.0,6482.0
157,0.5,0.5,9521.25,7267.25
158,0.5,0.5,7748.5,7230.75
159,0.5,0.5,6571.75,7057.75
16,0.5,0.5,7712.25,5653.0
160,0.5,0.5,4892.75,5500.0
161,0.5,0.5,6742.75,6310.75
162,0.5,0.5,6473.0,6193.25
163,0.5,0.5,6475.0,6566.5
164,0.5,0.5,5761.75,6277.5
165,0.5,0.5,4167.75,3827.25
166,0.5,0.5,5687.5,5244.0
167,0.5,0.5,9338.5,8400.75
168,0.5,0.5,7221.5,6822.0
169,0.5,0.5,6645.75,6598.75
17,0.5,0.5,6104.0,5836.75
170,0.5,0.5,4689.5,5300.75
171,0.5,0.5,7586.75,7600.0
172,0.5,0.5,6362.25,5979.0
173,0.5,0.5,7538.75,7300.5
174,0.5,0.5,5363.25,6047.0
175,0.5,0.5,5053.0,5907.5
176,0.5,0.5,4896.25,5143.25
177,0.5,0.5,4235.25,4103.75
178,0.5,0.5,9074.5,6572.0
179,0.5,0.5,6859.5,6840.0
18,0.5,0.5,6090.5,5840.5
180,0.5,0.5,6449.75,6723.75
181,0.5,0.5,6337.0,6931.25
182,0.5,0.5,4759.0,5981.75
183,0.5,0.5,4188.25,4889.5
184,0.5,0.5,6455.0,6374.5
185,0.5,0.5,5823.25,6655.5
186,0.5,0.5,3284.0,3813.75
187,0.5,0.5,5608.5,5558.25
188,0.5,0.5,4495.75,5373.25
189,0.5,0.5,8815.25,7518.25
19,0.5,0.5,6035.5,6475.25
190,0.5,0.5,6837.25,8114.0
191,0.5,0.5,5454.5,6348.75
192,0.5,0.5,6315.5,7167.0
193,0.5,0.5,5605.75,5829.25
194,0.5,0.5,4366.25,5286.0
195,0.5,0.5,10739.0,8479.5
196,0.5,0.5,4691.75,5130.75
197,0.5,0.5,6538.25,6882.75
198,0.5,0.5,2569.25,2987.0
199,0.5,0.5,7089.5,7320.5
2,0.5,0.5,5753.25,4780.75
20,0.5,0.5,7342.5,6068.25
200,0.5,0.5,7831.5,7343.0
201,0.5,0.5,4684.0,5163.5
202,0.5,0.5,5509.75,5580.25
203,0.5,0.5,7178.5,5881.5
204,0.5,0.5,5515.0,6368.5
205,0.5,0.5,5954.5,4574.25
206,0.5,0.5,6713.5,7380.0
207,0.5,0.5,10364.75,8280.0
208,0.5,0.5,2422.25,3035.75
209,0.5,0.5,4935.75,5254.5
21,0.5,0.5,4806.25,5081.5
210,0.5,0.5,3049.75,3877.25
211,0.5,0.5,12469.25,10691.5
212,0.5,0.5,4975.0,4629.0
213,0.5,0.5,7965.75,6441.5
214,0.5,0.5,8465.5,5781.5
215,0.5,0.5,5577.75,6388.0
216,0.5,0.5,6480.25,6456.5
217,0.5,0.5,4288.25,4394.0
218,0.5,0.5,5278.5,4189.5
219,0.5,0.5,3114.75,4056.0
22,0.5,0.5,4022.75,6246.25
220,0.5,0.5,5025.0,4795.0
221,0.5,0.5,4743.5,5489.0
222,0.5,0.5,4798.75,4720.0
223,0.5,0.5,6980.25,6848.5
224,0.5,0.5,5820.75,6310.5
225,0.5,0.5,4494.75,5321.25
226,0.5,0.5,6584.0,6769.0
227,0.5,0.5,6090.75,6096.75
228,0.5,0.5,6735.25,7382.0
229,0.5,0.5,7592.5,7393.75
23,0.5,0.5,5039.5,5864.25
230,0.5,0.5,6641.25,6923.5
231,0.5,0.5,4142.5,4644.5
232,0.5,0.5,2563.25,3158.5
233,0.5,0.5,8809.25,7702.75
234,0.5,0.5,10398.0,7737.5
235,0.5,0.5,5637.5,5604.5
236,0.5,0.5,6633.0,6830.75
237,0.5,0.5,4126.25,4388.5
238,0.5,0.5,7636.75,7531.0
239,0.5,0.5,4067.75,5800.25
24,0.5,0.5,8713.75,7734.0
240,0.5,0.5,4661.5,5085.0
241,0.5,0.5,5677.5,5902.75
242,0.5,0.5,3365.0,3676.25
243,0.5,0.5,6785.75,7422.25
244,0.5,0.5,4447.5,4566.25
245,0.5,0.5,8777.5,6728.25
246,0.5,0.5,6284.25,7139.0
247,0.5,0.5,7373.0,7234.0
248,0.5,0.5,7320.75,6270.25
249,0.5,0.5,4397.75,4861.25
25,0.5,0.5,13452.5,12149.0
250,0.5,0.5,8015.0,8884.0
251,0.5,0.5,17592.5,11594.0
252,0.5,0.5,9927.75,7960.25
253,0.5,0.5,5608.75,5651.5
254,0.5,0.5,2679.75,3323.25
255,0.5,0.5,5503.75,5763.0
256,0.5,0.5,9509.75,7813.25
257,0.5,0.5,4765.0,6023.75
258,0.5,0.5,4828.5,6137.25
259,0.5,0.5,12173.0,8538.25
26,0.5,0.5,5634.75,5760.25
260,0.5,0.5,6151.0,6481.5
261,0.5,0.5,11978.75,8427.75
262,0.5,0.5,17616.5,9058.0
263,0.5,0.5,2898.5,3748.25
264,0.5,0.5,6767.75,6261.25
265,0.5,0.5,4516.0,4811.75
266,0.5,0.5,4000.5,3508.0
267,0.5,0.5,7173.5,7034.5
268,0.5,0.5,4953.25,4777.75
269,0.5,0.5,8727.25,6591.25
27,0.5,0.5,8610.5,7194.25
270,0.5,0.5,8439.75,7031.5
271,0.5,0.5,7932.25,8007.0
272,0.5,0.5,5919.5,6533.0
273,0.5,0.5,6082.0,5695.25
274,0.5,0.5,3200.0,3515.0
275,0.5,0.5,7247.25,6619.25
276,0.5,0.5,4103.25,3813.0
277,0.5,0.5,6078.5,6163.25
278,0.5,0.5,6500.0,6966.0
279,0.5,0.5,7378.5,5830.0
28,0.5,0.5,5099.25,4744.0
280,0.5,0.5,5457.5,5815.25
281,0.5,0.5,5136.25,5217.75
282,0.5,0.5,4333.25,5382.25
283,0.5,0.5,6005.75,6623.0
284,0.5,0.5,4843.75,4799.5
285,0.5,0.5,4751.0,4394.75
286,0.5,0.5,4775.25,4957.25
287,0.5,0.5,7136.5,6436.25
288,0.5,0.5,4869.25,4990.0
289,0.5,0.5,5989.0,5126.0
29,0.5,0.5,6231.75,7099.5
290,0.5,0.5,6426.75,5857.5
291,0.5,0.5,7405.5,6224.75
292,0.5,0.5,5559.0,5059.75
293,0.5,0.5,5719.25,5752.5
294,0.5,0.5,6057.25,5904.75
295,0.5,0.5,4973.25,4693.75
296,0.5,0.5,6628.75,5502.5
297,0.5,0.5,6787.5,6353.25
298,0.5,0.5,6809.5,6967.75
299,0.5,0.5,4494.75,5038.25
3,0.5,0.5,6633.75,6294.0
30,0.5,0.5,5460.5,5649.75
300,0.5,0.5,6013.5,6956.25
301,0.5,0.5,5323.5,5415.75
302,0.5,0.5,2976.5,3257.0
303,0.5,0.5,5726.25,5757.25
304,0.5,0.5,6754.5,6198.75
305,0.5,0.5,4794.75,6503.75
306,0.5,0.5,4199.5,4943.75
307,0.5,0.5,2298.0,4219.5
308,0.5,0.5,8750.75,7231.25
309,0.5,0.5,6480.5,7125.75
31,0.5,0.5,5129.5,5517.25
310,0.5,0.5,7555.75,7625.25
311,0.5,0.5,6589.25,6121.5
312,0.5,0.5,4908.0,5608.5
313,0.5,0.5,6153.5,6335.75
314,0.5,0.5,5213.25,4631.25
315,0.5,0.5,4017.75,4699.0
316,0.5,0.5,8669.0,8242.5
317,0.5,0.5,4647.5,5300.75
318,0.5,0.5,6917.5,6562.25
319,0.5,0.5,7378.75,7150.5
32,0.5,0.5,3822.75,4126.75
320,0.5,0.5,13359.0,6901.75
321,0.5,0.5,4788.5,4321.75
322,0.5,0.5,4503.75,5032.75
323,0.5,0.5,6638.25,6605.5
324,0.5,0.5,5266.25,4931.75
325,0.5,0.5,5835.25,6315.0
326,0.5,0.5,3957.0,4775.5
327,0.5,0.5,6669.0,7015.75
328,0.5,0.5,4478.25,4975.5
329,0.5,0.5,6541.25,5231.5
33,0.5,0.5,8003.0,7816.25
330,0.5,0.5,3786.5,4767.75
331,0.5,0.5,6459.5,6227.25
332,0.5,0.5,3875.25,3812.25
333,0.5,0.5,8858.0,8609.75
334,0.5,0.5,5014.0,6091.75
335,0.5,0.5,15489.25,9574.75
336,0.5,0.5,13524.5,8832.75
337,0.5,0.5,4526.25,4517.5
338,0.5,0.5,6516.25,7382.25
339,0.5,0.5,4997.25,4409.75
34,0.5,0.5,7056.75,7821.5
340,0.5,0.5,6336.5,6166.5
341,0.5,0.5,5198.0,4612.0
342,0.5,0.5,9574.5,8420.5
343,0.5,0.5,6446.0,6530.75
344,0.5,0.5,7450.75,7336.25
345,0.5,0.5,4520.5,4844.25
346,0.5,0.5,6573.0,5957.0
347,0.5,0.5,4106.75,5286.75
348,0.5,0.5,7951.0,7008.0
349,0.5,0.5,7105.25,7435.0
35,0.5,0.5,8465.25,7369.0
350,0.5,0.5,5803.5,5811.75
351,0.5,0.5,5387.75,4918.5
352,0.5,0.5,5742.75,6061.5
353,0.5,0.5,5480.25,4429.25
354,0.5,0.5,7121.0,8533.75
355,0.5,0.5,8201.75,7420.75
356,0.5,0.5,5190.75,5457.75
357,0.5,0.5,6948.0,6596.0
358,0.5,0.5,9037.5,7341.0
359,0.5,0.5,6388.5,6347.5
36,0.5,0.5,8107.75,6156.25
360,0.5,0.5,6310.0,6586.75
361,0.5,0.5,5494.5,5702.75
362,0.5,0.5,8323.0,6373.25
363,0.5,0.5,6363.75,6723.25
364,0.5,0.5,4134.75,4752.5
365,0.5,0.5,5044.5,5436.25
366,0.5,0.5,5727.5,5997.5
367,0.5,0.5,4582.0,5671.25
368,0.5,0.5,8822.25,7635.25
369,0.5,0.5,6012.5,6780.25
37,0.5,0.5,5406.25,5516.5
370,0.5,0.5,6621.25,6555.25
371,0.5,0.5,6210.0,6876.0
372,0.5,0.5,7532.25,7246.5
373,0.5,0.5,4239.75,4733.5
374,0.5,0.5,7047.0,7275.0
375,0.5,0.5,8806.25,6696.25
376,0.5,0.5,7323.25,6661.25
377,0.5,0.5,6696.25,7139.25
378,0.5,0.5,5904.5,6426.0
379,0.5,0.5,3517.25,4204.25
38,0.5,0.5,5318.0,5788.25
380,0.5,0.5,13981.75,9247.25
381,0.5,0.5,8579.0,7551.25
382,0.5,0.5,6840.5,7453.0
383,0.5,0.5,15924.5,11987.75
384,0.5,0.5,8119.25,7472.5
385,0.5,0.5,6860.0,6571.25
386,0.5,0.5,8476.75,7155.5
387,0.5,0.5,9112.0,7762.25
388,0.5,0.5,9597.5,7342.5
389,0.5,0.5,10140.0,8713.25
39,0.5,0.5,5235.75,4274.25
390,0.6666666666666666,0.6666666666666666,12594.666666666666,9397.0
391,0.5,0.5,5501.0,4683.25
392,0.5,0.5,6919.25,6093.5
393,0.5,0.5,5836.0,5931.75
394,0.5,0.5,6914.5,6348.25
395,0.5,0.5,3666.25,4343.0
396,0.5,0.5,8912.25,7629.75
397,0.5,0.5,5321.0,5170.5
398,0.5,0.5,4911.75,5047.0
399,0.5,0.5,4929.0,5147.25
4,0.5,0.5,8571.75,7179.25
40,0.5,0.5,4441.0,5727.75
400,0.5,0.5,8341.75,7436.25
401,0.5,0.5,6612.75,6553.5
402,0.5,0.5,4740.0,5622.75
403,0.5,0.5,7312.75,6640.0
404,0.5,0.5,5196.0,5505.75
405,0.5,0.5,4029.25,4181.25
406,0.5,0.5,5303.0,5199.5
407,0.5,0.5,3323.75,3799.75
408,0.5,0.5,4077.25,5062.25
409,0.5,0.5,5045.0,5517.5
41,0.5,0.5,4588.0,5344.0
410,0.5,0.5,6435.0,5396.25
411,0.5,0.5,7794.5,8372.5
412,0.5,0.5,7517.5,7637.25
413,0.5,0.5,6800.0,6054.5
414,0.5,0.5,5458.75,6279.0
415,0.5,0.5,5499.75,6452.0
416,0.5,0.5,9971.75,8710.5
417,0.5,0.5,7115.75,6827.0
418,0.5,0.5,5404.5,5435.0
419,0.5,0.5,4948.0,4956.75
42,0.5,0.5,10108.75,8208.5
420,0.5,0.5,3812.0,4214.25
421,0.5,0.5,7116.5,5550.25
422,0.5,0.5,4261.75,4670.25
423,0.5,0.5,8855.5,8032.5
424,0.5,0.5,5781.5,6309.5
425,0.5,0.5,3199.75,3211.75
426,0.5,0.5,5358.25,5251.25
427,0.5,0.5,6905.0,7228.5
428,0.5,0.5,5471.0,5649.5
429,0.5,0.5,4648.75,5274.5
43,0.5,0.5,7197.0,6361.0
430,0.5,0.5,7466.25,6152.75
431,0.5,0.5,8596.75,7488.75
432,0.5,0.5,10579.75,8363.25
433,0.5,0.5,4832.75,4931.0
434,0.5,0.5,8232.75,8500.5
435,0.5,0.5,3786.5,3673.5
436,0.5,0.5,5315.0,6334.75
437,0.5,0.5,6299.75,6156.0
438,0.5,0.5,4697.75,5295.5
439,0.5,0.5,6331.75,6143.75
44,0.5,0.5,5226.0,5026.75
440,0.5,0.5,4726.5,5388.25
441,0.5,0.5,5766.5,5720.5
442,0.5,0.5,3644.5,3625.0
443,0.5,0.5,4830.0,5378.25
444,0.5,0.5,10111.25,9124.0
445,0.5,0.5,7782.0,6988.5
446,0.5,0.5,5157.5,5604.0
447,0.5,0.5,5001.0,5133.25
448,0.5,0.5,8256.75,7865.75
449,0.5,0.5,10784.75,8369.25
45,0.5,0.5,4559.5,4818.0
450,0.5,0.5,6942.75,6886.0
451,0.5,0.5,4786.25,5861.75
452,0.5,0.5,4296.0,4888.5
453,0.5,0.5,6362.75,6388.25
454,0.5,0.5,6109.75,4834.5
455,0.5,0.5,6762.75,6030.0
456,0.5,0.5,5801.25,5878.5
457,0.5,0.5,4307.25,5394.25
458,0.5,0.5,6328.25,5335.5
459,0.5,0.5,8531.75,6893.5
46,0.5,0.5,4609.75,4657.25
460,0.5,0.5,3380.75,5052.0
461,0.5,0.5,4216.75,4228.25
462,0.5,0.5,4384.5,4785.75
463,0.5,0.5,5927.5,5924.75
464,0.5,0.5,8769.5,7812.5
465,0.5,0.5,6674.75,6160.0
466,0.5,0.5,7527.5,6893.5
467,0.5,0.5,12010.5,8032.75
468,0.5,0.5,5930.0,6132.5
469,0.5,0.5,10326.5,7168.25
47,0.5,0.5,6875.5,6485.75
470,0.5,0.5,11586.75,6743.5
471,0.5,0.5,6568.0,6689.75
472,0.5,0.5,4768.5,4051.25
473,0.5,0.5,3348.0,4747.5
474,0.5,0.5,7617.0,6710.5
475,0.5,0.5,6133.5,5585.25
476,0.5,0.5,5695.5,7557.5
477,0.5,0.5,5432.5,6411.0
478,0.5,0.5,6435.25,5533.5
479,0.5,0.5,10319.0,6934.75
48,0.5,0.5,4028.0,3709.5
480,0.5,0.5,5249.75,5188.0
481,0.5,0.5,5012.0,5333.5
482,0.5,0.5,6803.75,6293.0
483,0.5,0.5,4641.5,4598.5
484,0.5,0.5,5828.0,5768.0
485,0.5,0.5,4246.25,5785.25
486,0.5,0.5,4217.0,4173.75
487,0.5,0.5,5962.25,6178.75
488,0.5,0.5,3355.5,3749.5
489,0.5,0.5,7351.25,7239.0
49,0.5,0.5,6428.25,6990.5
490,0.5,0.5,7557.25,6703.25
491,0.5,0.5,5718.0,5817.25
492,0.5,0.5,6910.25,5876.75
493,0.5,0.5,7609.5,7549.5
494,0.5,0.5,7393.75,6140.25
495,0.5,0.5,4408.0,5892.25
496,0.5,0.5,6837.0,6165.75
497,0.5,0.5,8373.5,6447.25
498,0.5,0.5,6150.0,6353.5
499,0.5,0.5,4630.75,4549.5
5,0.5,0.5,4959.0,4690.5
50,0.5,0.5,3683.0,4134.0
500,0.5,0.5,4666.25,4919.0
501,0.5,0.5,5798.0,5309.25
502,0.5,0.5,9687.25,8307.5
503,0.5,0.5,5526.25,5843.75
504,0.5,0.5,5690.5,5785.5
505,0.5,0.5,4522.5,5234.75
506,0.5,0.5,7687.75,6782.25
507,0.5,0.5,7297.25,6971.75
508,0.5,0.5,6184.5,5861.75
509,0.5,0.5,5926.75,5840.5
51,0.5,0.5,5270.5,5859.25
510,0.5,0.5,8213.75,7609.5
511,0.5,0.5,5433.5,5763.5
512,0.5,0.5,5019.5,5302.0
513,0.5,0.5,16316.0,12942.75
514,0.5,0.5,5324.5,7019.5
515,0.5,0.5,7673.5,6649.25
516,0.5,0.5,5268.25,6180.25
517,0.5,0.5,5977.75,5964.75
518,0.5,0.5,5104.75,6043.75
519,0.5,0.5,4148.25,4822.75
52,0.5,0.5,7415.25,7844.0
520,0.5,0.5,3528.75,4616.75
521,0.5,0.5,4498.5,4863.25
522,0.5,0.5,7312.5,5670.75
523,0.5,0.5,11948.0,8933.0
524,0.5,0.5,7239.5,7194.5
525,0.5,0.5,8741.5,7507.75
526,0.5,0.5,10641.0,8954.25
527,0.5,0.5,9759.25,7418.5
528,0.5,0.5,9877.0,7371.0
529,0.5,0.5,6812.75,7326.0
53,0.5,0.5,4927.5,4524.0
530,0.5,0.5,2410.25,2955.0
531,0.5,0.5,4282.75,5450.0
532,0.5,0.5,11513.0,8602.5
533,0.5,0.5,8597.25,6728.25
534,0.5,0.5,6503.25,6841.5
535,0.5,0.5,8185.25,6241.25
536,0.5,0.5,7478.75,7448.75
537,0.5,0.5,5367.25,5407.0
538,0.5,0.5,3671.0,4151.5
539,0.5,0.5,9922.5,8714.75
54,0.5,0.5,6492.0,7268.25
540,0.5,0.5,4772.75,6389.75
541,0.5,0.5,5924.75,6835.75
542,0.5,0.5,5813.25,6917.0
543,0.5,0.5,2882.75,4119.75
544,0.5,0.5,13019.5,9901.5
545,0.5,0.5,10132.5,7863.75
546,0.5,0.5,11941.75,8752.5
547,0.5,0.5,5220.5,5190.0
548,0.5,0.5,4455.25,4612.5
549,0.5,0.5,4336.75,4856.25
55,0.5,0.5,4505.0,4461.5
550,0.5,0.5,5276.5,5058.0
551,0.5,0.5,6163.75,6024.25
552,0.5,0.5,7719.5,5339.0
553,0.5,0.5,5230.5,6190.25
554,0.5,0.5,4061.5,4814.0
555,0.5,0.5,4355.5,4751.0
556,0.5,0.5,6697.75,6593.75
557,0.5,0.5,4504.75,4668.75
558,0.5,0.5,2957.25,3356.0
559,0.5,0.5,5862.75,5624.25
56,0.5,0.5,5265.0,6252.5
560,0.5,0.5,12044.0,9243.75
561,0.5,0.5,6239.25,5274.75
562,0.5,0.5,17912.5,10905.5
563,0.5,0.5,5203.0,4684.5
564,0.5,0.5,5073.75,5238.5
565,0.5,0.5,6691.25,7098.5
566,0.5,0.5,4461.5,5792.75
567,0.5,0.5,5127.75,5136.0
568,0.5,0.5,4013.0,5525.5
569,0.5,0.5,4512.5,4811.75
57,0.5,0.5,10236.75,7219.0
570,0.5,0.5,4735.25,4953.0
571,0.5,0.5,6205.75,7163.5
572,0.5,0.5,6453.5,6489.0
573,0.5,0.5,3961.0,4333.0
574,0.5,0.5,8248.5,7005.25
575,0.5,0.5,5135.25,5056.0
576,0.5,0.5,6238.0,6915.25
577,0.5,0.5,4637.0,5458.5
578,0.5,0.5,6562.25,7571.25
579,0.5,0.5,7640.25,7247.75
58,0.5,0.5,5560.25,5429.0
580,0.5,0.5,8717.0,7725.25
581,0.5,0.5,5174.25,5127.5
582,0.5,0.5,6083.0,5533.25
583,0.5,0.5,4057.75,4092.5
584,0.5,0.5,4591.25,4918.0
585,0.5,0.5,6053.0,6265.0
586,0.5,0.5,14388.5,8225.0
587,0.5,0.5,7559.0,7986.75
588,0.5,0.5,5137.25,5468.0
589,0.5,0.5,4871.75,5283.0
59,0.5,0.5,5451.5,4352.5
590,0.5,0.5,4449.75,5172.5
591,0.5,0.5,5537.25,5108.5
592,0.5,0.5,4411.25,4891.75
593,0.5,0.5,7881.25,6750.5
594,0.5,0.5,4257.0,4475.25
595,0.5,0.5,13237.25,8268.0
596,0.5,0.5,3825.75,4380.5
597,0.5,0.5,4481.25,6364.0
598,0.5,0.5,4902.75,5237.5
599,0.5,0.5,7840.5,7894.75
6,0.5,0.5,5071.25,5975.75
60,0.5,0.5,8121.5,7608.0
600,0.5,0.5,5938.5,5670.0
601,0.5,0.5,4203.25,5194.0
602,0.5,0.5,6234.5,5143.75
603,0.5,0.5,6705.0,5571.0
604,0.5,0.5,7585.5,6111.25
605,0.5,0.5,6392.75,6264.5
606,0.5,0.5,5747.25,5772.0
607,0.5,0.5,3712.5,3762.0
608,0.5,0.5,8427.0,8826.75
609,0.5,0.5,4322.5,3990.25
61,0.5,0.5,4518.5,4815.75
610,0.5,0.5,3875.0,4106.5
611,0.5,0.5,5434.25,5232.25
612,0.5,0.5,6040.25,6288.25
613,0.5,0.5,6049.75,6447.25
614,0.5,0.5,6052.75,5970.75
615,0.5,0.5,8867.75,7764.5
616,0.5,0.5,8331.25,7329.0
