Store,Promo,POST_Promo,Sales,POST_Sales
1044,0.5,0.5,6044.75,6892.25
1045,0.5,0.5,6124.5,6569.5
1046,0.5,0.5,7835.5,6429.0
1047,0.5,0.5,4745.75,4231.25
1048,0.5,0.5,5959.75,5926.75
1049,0.5,0.5,3712.5,4239.5
105,0.5,0.5,4193.0,4560.25
1050,0.5,0.5,6856.5,6514.5
1051,0.5,0.5,7191.0,6667.0
1052,0.5,0.5,6674.25,6167.25
1053,0.5,0.5,9054.75,8437.25
1054,0.5,0.5,5486.5,5698.0
1055,0.5,0.5,7178.75,6840.0
1056,0.5,0.5,3234.25,3602.0
1057,0.5,0.5,5379.25,5041.0
1058,0.5,0.5,7018.75,6873.75
1059,0.5,0.5,7736.0,7696.0
106,0.5,0.5,8586.0,8002.5
1060,0.5,0.5,7049.5,6826.0
1061,0.5,0.5,6524.5,6205.5
1062,0.5,0.5,5508.0,6056.25
1063,0.5,0.5,3876.0,3360.25
1064,0.5,0.5,8848.75,8681.25
1065,0.5,0.5,3904.0,4138.5
1066,0.5,0.5,10682.5,10083.0
1067,0.5,0.5,5196.25,5412.0
1068,0.5,0.5,4114.0,4225.25
1069,0.5,0.5,7498.5,4630.5
107,0.5,0.5,6623.25,6701.25
1070,0.5,0.5,6159.5,6327.75
1071,0.5,0.5,5818.25,6142.5
1072,0.5,0.5,7056.5,5520.0
1073,0.5,0.5,6843.5,5684.5
1074,0.5,0.5,4547.5,4786.5
1075,0.5,0.5,9722.75,10478.5
1076,0.5,0.5,3303.5,3296.0
1077,0.5,0.5,4122.0,4089.5
1078,0.5,0.5,6668.25,6249.25
1079,0.5,0.5,8040.75,7573.25
108,0.5,0.5,9298.25,10270.25
1080,0.5,0.5,9665.5,8709.75
1081,0.5,0.5,7257.0,5321.0
1082,0.5,0.5,6605.5,6354.5
1083,0.5,0.5,4540.5,4664.5
1084,0.5,0.5,5389.0,6923.0
1085,0.5,0.5,7266.75,6966.0
1086,0.5,0.5,7079.0,6398.5
1087,0.5,0.5,5247.0,4918.25
1088,0.5,0.5,5422.0,4467.75
1089,0.5,0.5,9170.75,9786.75
109,0.5,0.5,5915.25,5639.5
1090,0.5,0.5,6911.0,5458.75
1091,0.5,0.5,7483.75,7059.25
1092,0.5,0.5,10856.5,10896.25
1093,0.5,0.5,7565.0,7736.25
1094,0.5,0.5,3902.75,3614.75
1095,0.5,0.5,4713.75,5066.0
1096,0.5,0.5,4481.5,5021.5
1097,0.5,0.5,9431.25,9378.0
1098,0.5,0.5,5088.75,4719.25
1099,0.5,0.5,6565.0,5830.75
11,0.5,0.5,7639.75,7168.75
110,0.5,0.5,4107.25,3686.75
1100,0.5,0.5,5000.75,4498.25
1101,0.5,0.5,8421.0,8706.5
1102,0.5,0.5,6642.75,7031.75
1103,0.5,0.5,4385.0,4513.25
1104,0.5,0.5,4679.0,5185.5
1105,0.5,0.5,3917.75,4398.25
1106,0.5,0.5,4612.25,4338.75
1107,0.5,0.5,5394.5,6000.75
1108,0.5,0.5,5664.25,5788.5
1109,0.5,0.5,4811.0,5289.25
111,0.5,0.5,6087.5,6097.5
1110,0.5,0.5,3988.25,3994.75
1111,0.5,0.5,5389.0,5777.5
1112,0.5,0.5,9132.0,9911.5
1113,0.5,0.5,5685.0,5812.75
1114,0.5,0.5,18386.0,18602.5
1115,0.5,0.5,5341.5,6239.5
112,0.5,0.5,6045.75,5970.75
113,0.5,0.5,7449.0,6903.0
114,0.5,0.5,5093.0,4617.5
115,0.5,0.5,6239.75,6964.0
116,0.5,0.5,6608.75,6861.0
117,0.5,0.5,3653.75,3666.5
118,0.5,0.5,6735.25,6954.75
119,0.5,0.5,5903.75,5658.75
12,0.5,0.5,7246.5,6702.25
120,0.5,0.5,6449.0,6589.5
121,0.5,0.5,4043.0,3687.5
122,0.5,0.5,5083.25,4767.0
123,0.5,0.5,8571.5,7465.0
124,0.5,0.5,4006.0,4425.75
125,0.5,0.5,10784.75,10678.75
126,0.5,0.5,5971.75,6250.5
127,0.5,0.5,4857.25,5642.25
128,0.5,0.5,6714.75,6842.75
129,0.5,0.5,8488.0,8356.25
13,0.5,0.5,4239.5,4846.5
130,0.5,0.5,5002.75,3760.25
131,0.5,0.5,5366.75,5152.5
132,0.5,0.5,5438.25,6418.25
133,0.5,0.5,5760.75,4864.0
134,0.5,0.5,4676.5,4613.5
135,0.5,0.5,5049.5,6099.75
136,0.5,0.5,5884.25,6390.0
137,0.5,0.5,7143.5,6952.25
138,0.5,0.5,6816.5,6150.25
139,0.5,0.5,6115.0,5973.25
14,0.5,0.5,5362.75,4835.5
140,0.5,0.5,7134.5,6841.0
141,0.5,0.5,5228.5,5519.0
142,0.5,0.5,4850.25,4283.0
143,0.5,0.5,5667.75,5348.75
144,0.5,0.5,6869.75,7747.5
145,0.5,0.5,7610.0,7618.0
146,0.5,0.5,6878.5,6786.0
147,0.5,0.5,7697.75,7149.25
148,0.5,0.5,7922.25,7707.5
149,0.5,0.5,5261.0,5123.75
15,0.5,0.5,5922.25,6266.5
150,0.5,0.5,7420.5,7088.5
151,0.5,0.5,6058.25,6187.0
152,0.5,0.5,6017.0,5111.5
153,0.5,0.5,7431.25,6741.75
154,0.5,0.5,7465.75,7912.25
155,0.5,0.5,5903.5,6227.5
156,0.5,0.5,6751.0,5640.25
157,0.5,0.5,9521.25,9064.5
158,0.5,0.5,7748.5,7676.5
159,0.5,0.5,6571.75,6721.25
16,0.5,0.5,7712.25,6852.25
160,0.5,0.5,4892.75,5249.5
161,0.5,0.5,6742.75,6380.25
162,0.5,0.5,6473.0,7300.0
163,0.5,0.5,6475.0,7142.75
164,0.5,0.5,5761.75,5835.5
165,0.5,0.5,4167.75,4482.5
166,0.5,0.5,5687.5,6327.25
167,0.5,0.5,9338.5,8475.0
168,0.5,0.5,7221.5,6287.25
169,0.5,0.5,6645.75,6659.0
17,0.5,0.5,6104.0,4619.25
170,0.5,0.5,4689.5,4552.5
171,0.5,0.5,7586.75,7949.25
172,0.5,0.5,6362.25,6604.5
173,0.5,0.5,7538.75,7388.5
174,0.5,0.5,5363.25,6193.0
175,0.5,0.5,5053.0,5450.0
176,0.5,0.5,4896.25,4778.0
177,0.5,0.5,4235.25,3199.5
178,0.5,0.5,9074.5,8766.75
179,0.5,0.5,6859.5,7238.5
18,0.5,0.5,6090.5,5946.25
180,0.5,0.5,6449.75,7075.25
181,0.5,0.5,6337.0,6375.5
182,0.5,0.5,4759.0,4373.0
183,0.5,0.5,4188.25,4330.5
184,0.5,0.5,6455.0,6332.25
185,0.5,0.5,5823.25,6264.5
186,0.5,0.5,3284.0,4152.0
187,0.5,0.5,5608.5,6327.0
188,0.5,0.5,4495.75,5367.5
189,0.5,0.5,8815.25,8176.25
19,0.5,0.5,6035.5,5884.75
190,0.5,0.5,6837.25,5918.0
191,0.5,0.5,5454.5,6200.75
192,0.5,0.5,6315.5,6938.25
193,0.5,0.5,5605.75,4683.5
194,0.5,0.5,4366.25,3205.0
195,0.5,0.5,10739.0,10470.75
196,0.5,0.5,4691.75,4807.75
197,0.5,0.5,6538.25,6340.5
198,0.5,0.5,2569.25,2105.5
199,0.5,0.5,7089.5,7147.75
2,0.5,0.5,5753.25,4928.75
20,0.5,0.5,7342.5,7022.0
200,0.5,0.5,7831.5,6779.5
201,0.5,0.5,4684.0,5036.0
202,0.5,0.5,5509.75,6993.5
203,0.5,0.5,7178.5,5604.25
204,0.5,0.5,5515.0,4671.75
205,0.5,0.5,5954.5,5723.75
206,0.5,0.5,6713.5,6637.75
207,0.5,0.5,10364.75,9752.5
208,0.5,0.5,2422.25,2801.0
209,0.5,0.5,4935.75,5503.5
21,0.5,0.5,4806.25,5064.0
210,0.5,0.5,3049.75,2791.25
211,0.5,0.5,12469.25,11679.25
212,0.5,0.5,4975.0,4496.5
213,0.5,0.5,7965.75,7150.25
214,0.5,0.5,8465.5,9423.5
215,0.5,0.5,5577.75,5581.25
216,0.5,0.5,6480.25,6294.0
217,0.5,0.5,4288.25,4693.0
218,0.5,0.5,5278.5,4788.5
219,0.5,0.5,3114.75,2156.75
22,0.5,0.5,4022.75,5081.5
220,0.5,0.5,5025.0,5503.75
221,0.5,0.5,4743.5,5466.5
222,0.5,0.5,4798.75,4753.25
223,0.5,0.5,6980.25,7373.25
224,0.5,0.5,5820.75,5877.5
225,0.5,0.5,4494.75,4577.75
226,0.5,0.5,6584.0,6338.5
227,0.5,0.5,6090.75,5501.25
228,0.5,0.5,6735.25,7040.75
229,0.5,0.5,7592.5,8362.0
23,0.5,0.5,5039.5,5349.5
230,0.5,0.5,6641.25,6633.75
231,0.5,0.5,4142.5,4476.25
232,0.5,0.5,2563.25,2608.75
233,0.5,0.5,8809.25,8237.0
234,0.5,0.5,10398.0,10578.75
235,0.5,0.5,5637.5,5738.0
236,0.5,0.5,6633.0,6177.25
237,0.5,0.5,4126.25,4997.25
238,0.5,0.5,7636.75,6732.5
239,0.5,0.5,4067.75,4088.5
24,0.5,0.5,8713.75,8223.0
240,0.5,0.5,4661.5,3660.25
241,0.5,0.5,5677.5,6295.75
242,0.5,0.5,3365.0,3663.5
243,0.5,0.5,6785.75,6333.75
244,0.5,0.5,4447.5,3870.75
245,0.5,0.5,8777.5,8633.0
246,0.5,0.5,6284.25,6262.75
247,0.5,0.5,7373.0,7616.25
248,0.5,0.5,7320.75,6732.0
249,0.5,0.5,4397.75,4354.75
25,0.5,0.5,13452.5,14293.0
250,0.5,0.5,8015.0,8084.5
251,0.5,0.5,17592.5,17371.0
252,0.5,0.5,9927.75,9712.0
253,0.5,0.5,5608.75,5666.75
254,0.5,0.5,2679.75,2656.5
255,0.5,0.5,5503.75,5543.5
256,0.5,0.5,9509.75,9706.0
257,0.5,0.5,4765.0,4335.5
258,0.5,0.5,4828.5,4996.5
259,0.5,0.5,12173.0,11053.0
26,0.5,0.5,5634.75,6137.75
260,0.5,0.5,6151.0,6590.0
261,0.5,0.5,11978.75,12046.75
262,0.5,0.5,17616.5,18384.25
263,0.5,0.5,2898.5,4007.25
264,0.5,0.5,6767.75,7395.0
265,0.5,0.5,4516.0,5104.25
266,0.5,0.5,4000.5,3865.0
267,0.5,0.5,7173.5,7389.75
268,0.5,0.5,4953.25,4246.25
269,0.5,0.5,8727.25,8942.5
27,0.5,0.5,8610.5,8321.75
270,0.5,0.5,8439.75,9194.75
271,0.5,0.5,7932.25,7732.0
272,0.5,0.5,5919.5,5796.75
273,0.5,0.5,6082.0,6502.75
274,0.5,0.5,3200.0,2471.25
275,0.5,0.5,7247.25,5738.5
276,0.5,0.5,4103.25,3821.75
277,0.5,0.5,6078.5,6202.0
278,0.5,0.5,6500.0,6231.5
279,0.5,0.5,7378.5,8270.75
28,0.5,0.5,5099.25,5766.75
280,0.5,0.5,5457.5,5326.75
281,0.5,0.5,5136.25,4557.0
282,0.5,0.5,4333.25,3656.25
283,0.5,0.5,6005.75,6184.0
284,0.5,0.5,4843.75,5790.5
285,0.5,0.5,4751.0,4556.0
286,0.5,0.5,4775.25,4784.25
287,0.5,0.5,7136.5,8180.75
288,0.5,0.5,4869.25,6441.0
289,0.5,0.5,5989.0,6288.5
29,0.5,0.5,6231.75,7309.0
290,0.5,0.5,6426.75,6571.25
291,0.5,0.5,7405.5,6860.25
292,0.5,0.5,5559.0,5297.75
293,0.5,0.5,5719.25,6477.0
294,0.5,0.5,6057.25,6233.75
295,0.5,0.5,4973.25,4884.25
296,0.5,0.5,6628.75,6297.25
297,0.5,0.5,6787.5,5913.75
298,0.5,0.5,6809.5,6333.0
299,0.5,0.5,4494.75,4892.0
3,0.5,0.5,6633.75,5612.5
30,0.5,0.5,5460.5,5505.25
300,0.5,0.5,6013.5,5679.25
301,0.5,0.5,5323.5,4397.5
302,0.5,0.5,2976.5,2539.25
303,0.5,0.5,5726.25,5532.5
304,0.5,0.5,6754.5,6904.5
305,0.5,0.5,4794.75,5938.25
306,0.5,0.5,4199.5,3033.0
307,0.5,0.5,2298.0,2721.25
308,0.5,0.5,8750.75,7892.5
309,0.5,0.5,6480.5,8390.75
31,0.5,0.5,5129.5,5117.75
310,0.5,0.5,7555.75,6676.0
311,0.5,0.5,6589.25,5931.25
312,0.5,0.5,4908.0,5208.0
313,0.5,0.5,6153.5,6064.5
314,0.5,0.5,5213.25,4449.25
315,0.5,0.5,4017.75,3665.25
316,0.5,0.5,8669.0,9058.0
317,0.5,0.5,4647.5,5257.25
318,0.5,0.5,6917.5,6750.75
319,0.5,0.5,7378.75,6288.25
32,0.5,0.5,3822.75,4195.25
320,0.5,0.5,13359.0,13744.25
321,0.5,0.5,4788.5,4428.25
322,0.5,0.5,4503.75,4215.75
323,0.5,0.5,6638.25,6573.75
324,0.5,0.5,5266.25,4579.75
325,0.5,0.5,5835.25,6940.25
326,0.5,0.5,3957.0,5307.0
327,0.5,0.5,6669.0,6709.0
328,0.5,0.5,4478.25,4140.0
329,0.5,0.5,6541.25,5913.5
33,0.5,0.5,8003.0,7761.25
330,0.5,0.5,3786.5,3140.0
331,0.5,0.5,6459.5,6499.0
332,0.5,0.5,3875.25,3767.5
333,0.5,0.5,8858.0,8863.5
334,0.5,0.5,5014.0,5216.25
335,0.5,0.5,15489.25,13482.0
336,0.5,0.5,13524.5,13194.75
337,0.5,0.5,4526.25,4626.75
338,0.5,0.5,6516.25,6327.5
339,0.5,0.5,4997.25,5450.75
34,0.5,0.5,7056.75,7241.75
340,0.5,0.5,6336.5,5252.25
341,0.5,0.5,5198.0,5053.0
342,0.5,0.5,9574.5,9495.75
343,0.5,0.5,6446.0,6466.75
344,0.5,0.5,7450.75,8007.25
345,0.5,0.5,4520.5,4294.25
346,0.5,0.5,6573.0,6523.25
347,0.5,0.5,4106.75,4340.25
348,0.5,0.5,7951.0,6915.5
349,0.5,0.5,7105.25,7157.0
35,0.5,0.5,8465.25,8600.75
350,0.5,0.5,5803.5,5147.5
351,0.5,0.5,5387.75,6295.25
352,0.5,0.5,5742.75,6180.75
353,0.5,0.5,5480.25,5161.0
354,0.5,0.5,7121.0,8055.25
355,0.5,0.5,8201.75,8716.0
356,0.5,0.5,5190.75,4769.0
357,0.5,0.5,6948.0,7055.0
358,0.5,0.5,9037.5,9376.5
359,0.5,0.5,6388.5,6517.5
36,0.5,0.5,8107.75,7999.5
360,0.5,0.5,6310.0,6402.75
361,0.5,0.5,5494.5,5283.0
362,0.5,0.5,8323.0,8067.75
363,0.5,0.5,6363.75,6832.5
364,0.5,0.5,4134.75,4411.5
365,0.5,0.5,5044.5,5484.5
366,0.5,0.5,5727.5,6427.0
367,0.5,0.5,4582.0,5313.5
368,0.5,0.5,8822.25,8707.5
369,0.5,0.5,6012.5,6991.25
37,0.5,0.5,5406.25,6090.0
370,0.5,0.5,6621.25,6702.0
371,0.5,0.5,6210.0,4645.25
372,0.5,0.5,7532.25,8289.5
373,0.5,0.5,4239.75,3952.5
374,0.5,0.5,7047.0,5912.25
375,0.5,0.5,8806.25,8055.25
376,0.5,0.5,7323.25,7162.5
377,0.5,0.5,6696.25,6921.75
378,0.5,0.5,5904.5,5832.0
379,0.5,0.5,3517.25,3805.75
38,0.5,0.5,5318.0,5531.5
380,0.5,0.5,13981.75,13057.25
381,0.5,0.5,8579.0,8088.0
382,0.5,0.5,6840.5,7180.5
383,0.5,0.5,15924.5,14664.0
384,0.5,0.5,8119.25,8046.25
385,0.5,0.5,6860.0,7494.5
386,0.5,0.5,8476.75,8420.75
387,0.5,0.5,9112.0,9096.5
388,0.5,0.5,9597.5,9492.0
389,0.5,0.5,10140.0,10187.0
39,0.5,0.5,5235.75,5000.25
390,0.6666666666666666,0.6666666666666666,12594.666666666666,12430.333333333334
391,0.5,0.5,5501.0,6268.5
392,0.5,0.5,6919.25,6503.5
393,0.5,0.5,5836.0,4923.0
394,0.5,0.5,6914.5,7042.0
395,0.5,0.5,3666.25,3984.25
396,0.5,0.5,8912.25,9075.25
397,0.5,0.5,5321.0,7223.5
398,0.5,0.5,4911.75,4629.0
399,0.5,0.5,4929.0,5375.25
4,0.5,0.5,8571.75,8659.75
40,0.5,0.5,4441.0,3877.75
400,0.5,0.5,8341.75,7761.25
401,0.5,0.5,6612.75,5759.25
402,0.5,0.5,4740.0,5164.75
403,0.5,0.5,7312.75,7671.75
404,0.5,0.5,5196.0,4217.0
405,0.5,0.5,4029.25,4744.5
406,0.5,0.5,5303.0,5974.0
407,0.5,0.5,3323.75,3462.0
408,0.5,0.5,4077.25,4670.5
409,0.5,0.5,5045.0,5832.5
41,0.5,0.5,4588.0,5267.75
410,0.5,0.5,6435.0,6005.75
411,0.5,0.5,7794.5,7867.5
412,0.5,0.5,7517.5,7855.25
413,0.5,0.5,6800.0,6827.75
414,0.5,0.5,5458.75,6071.25
415,0.5,0.5,5499.75,5803.5
416,0.5,0.5,9971.75,9631.25
417,0.5,0.5,7115.75,6678.0
418,0.5,0.5,5404.5,5073.75
419,0.5,0.5,4948.0,4995.0
42,0.5,0.5,10108.75,10220.0
420,0.5,0.5,3812.0,3798.25
421,0.5,0.5,7116.5,8169.0
422,0.5,0.5,4261.75,3998.0
423,0.5,0.5,8855.5,9177.25
424,0.5,0.5,5781.5,6504.75
425,0.5,0.5,3199.75,2776.0
426,0.5,0.5,5358.25,4892.25
427,0.5,0.5,6905.0,6387.25
428,0.5,0.5,5471.0,4787.5
429,0.5,0.5,4648.75,4465.5
43,0.5,0.5,7197.0,7566.75
430,0.5,0.5,7466.25,6875.75
431,0.5,0.5,8596.75,8639.0
432,0.5,0.5,10579.75,10600.75
433,0.5,0.5,4832.75,4650.75
434,0.5,0.5,8232.75,8634.75
435,0.5,0.5,3786.5,5561.0
436,0.5,0.5,5315.0,5448.0
437,0.5,0.5,6299.75,6982.0
438,0.5,0.5,4697.75,5560.0
439,0.5,0.5,6331.75,6346.25
44,0.5,0.5,5226.0,5610.5
440,0.5,0.5,4726.5,4397.0
441,0.5,0.5,5766.5,5580.0
442,0.5,0.5,3644.5,3248.75
443,0.5,0.5,4830.0,4206.25
444,0.5,0.5,10111.25,11174.75
445,0.5,0.5,7782.0,7669.0
446,0.5,0.5,5157.5,5195.0
447,0.5,0.5,5001.0,5725.0
448,0.5,0.5,8256.75,7529.0
449,0.5,0.5,10784.75,10409.5
45,0.5,0.5,4559.5,4804.25
450,0.5,0.5,6942.75,7429.0
451,0.5,0.5,4786.25,5079.75
452,0.5,0.5,4296.0,4570.75
453,0.5,0.5,6362.75,6119.75
454,0.5,0.5,6109.75,6432.75
455,0.5,0.5,6762.75,6381.0
456,0.5,0.5,5801.25,6049.0
457,0.5,0.5,4307.25,4801.75
458,0.5,0.5,6328.25,5897.5
459,0.5,0.5,8531.75,8732.25
46,0.5,0.5,4609.75,5189.5
460,0.5,0.5,3380.75,3632.25
461,0.5,0.5,4216.75,5255.25
462,0.5,0.5,4384.5,4776.25
463,0.5,0.5,5927.5,6547.0
464,0.5,0.5,8769.5,8544.5
465,0.5,0.5,6674.75,7887.75
466,0.5,0.5,7527.5,7410.5
467,0.5,0.5,12010.5,12251.25
468,0.5,0.5,5930.0,7854.0
469,0.5,0.5,10326.5,10638.75
47,0.5,0.5,6875.5,6375.75
470,0.5,0.5,11586.75,10351.5
471,0.5,0.5,6568.0,6152.25
472,0.5,0.5,4768.5,5953.25
473,0.5,0.5,3348.0,3007.25
474,0.5,0.5,7617.0,8048.0
475,0.5,0.5,6133.5,5980.25
476,0.5,0.5,5695.5,5473.5
477,0.5,0.5,5432.5,5480.5
478,0.5,0.5,6435.25,6660.0
479,0.5,0.5,10319.0,10174.0
48,0.5,0.5,4028.0,3901.25
480,0.5,0.5,5249.75,4391.75
481,0.5,0.5,5012.0,5112.5
482,0.5,0.5,6803.75,7386.5
483,0.5,0.5,4641.5,4288.5
484,0.5,0.5,5828.0,6247.5
485,0.5,0.5,4246.25,4568.25
486,0.5,0.5,4217.0,4176.5
487,0.5,0.5,5962.25,6316.0
488,0.5,0.5,3355.5,3273.0
489,0.5,0.5,7351.25,7134.0
49,0.5,0.5,6428.25,6265.5
490,0.5,0.5,7557.25,7845.0
491,0.5,0.5,5718.0,6820.0
492,0.5,0.5,6910.25,6228.5
493,0.5,0.5,7609.5,6930.25
494,0.5,0.5,7393.75,7217.25
495,0.5,0.5,4408.0,5700.0
496,0.5,0.5,6837.0,7423.5
497,0.5,0.5,8373.5,8219.25
498,0.5,0.5,6150.0,6167.25
499,0.5,0.5,4630.75,4261.75
5,0.5,0.5,4959.0,4414.25
50,0.5,0.5,3683.0,3243.5
500,0.5,0.5,4666.25,6280.5
501,0.5,0.5,5798.0,5399.75
502,0.5,0.5,9687.25,10392.25
503,0.5,0.5,5526.25,6373.5
504,0.5,0.5,5690.5,6807.5
505,0.5,0.5,4522.5,5823.25
506,0.5,0.5,7687.75,7490.0
507,0.5,0.5,7297.25,6757.25
508,0.5,0.5,6184.5,5555.5
509,0.5,0.5,5926.75,5924.5
51,0.5,0.5,5270.5,5728.75
510,0.5,0.5,8213.75,8266.5
511,0.5,0.5,5433.5,5316.5
512,0.5,0.5,5019.5,4955.75
513,0.5,0.5,16316.0,17411.0
514,0.5,0.5,5324.5,5382.25
515,0.5,0.5,7673.5,8014.75
516,0.5,0.5,5268.25,5385.0
517,0.5,0.5,5977.75,6620.5
518,0.5,0.5,5104.75,5221.25
519,0.5,0.5,4148.25,4476.25
52,0.5,0.5,7415.25,7523.75
520,0.5,0.5,3528.75,2868.25
521,0.5,0.5,4498.5,4880.0
522,0.5,0.5,7312.5,6797.75
523,0.5,0.5,11948.0,13303.25
524,0.5,0.5,7239.5,7525.75
525,0.5,0.5,8741.5,9627.5
526,0.5,0.5,10641.0,9742.25
527,0.5,0.5,9759.25,10682.25
528,0.5,0.5,9877.0,10693.25
529,0.5,0.5,6812.75,7274.5
53,0.5,0.5,4927.5,4317.5
530,0.5,0.5,2410.25,2508.0
531,0.5,0.5,4282.75,4522.0
532,0.5,0.5,11513.0,9561.5
533,0.5,0.5,8597.25,8562.25
534,0.5,0.5,6503.25,6859.5
535,0.5,0.5,8185.25,7042.0
536,0.5,0.5,7478.75,7829.25
537,0.5,0.5,5367.25,4903.25
538,0.5,0.5,3671.0,3516.25
539,0.5,0.5,9922.5,10106.25
54,0.5,0.5,6492.0,6922.75
540,0.5,0.5,4772.75,4927.75
541,0.5,0.5,5924.75,6087.75
542,0.5,0.5,5813.25,5981.5
543,0.5,0.5,2882.75,2592.75
544,0.5,0.5,13019.5,12989.75
545,0.5,0.5,10132.5,9892.0
546,0.5,0.5,11941.75,11632.25
547,0.5,0.5,5220.5,5036.5
548,0.5,0.5,4455.25,4406.5
549,0.5,0.5,4336.75,3905.75
55,0.5,0.5,4505.0,4285.5
550,0.5,0.5,5276.5,5843.5
551,0.5,0.5,6163.75,6743.75
552,0.5,0.5,7719.5,7089.0
553,0.5,0.5,5230.5,6577.5
554,0.5,0.5,4061.5,3900.75
555,0.5,0.5,4355.5,4731.75
556,0.5,0.5,6697.75,7147.0
557,0.5,0.5,4504.75,3884.0
558,0.5,0.5,2957.25,3930.75
559,0.5,0.5,5862.75,5537.75
56,0.5,0.5,5265.0,6386.5
560,0.5,0.5,12044.0,12807.0
561,0.5,0.5,6239.25,5314.0
562,0.5,0.5,17912.5,18413.75
563,0.5,0.5,5203.0,5981.5
564,0.5,0.5,5073.75,3659.75
565,0.5,0.5,6691.25,5939.0
566,0.5,0.5,4461.5,4251.75
567,0.5,0.5,5127.75,5232.5
568,0.5,0.5,4013.0,4975.25
569,0.5,0.5,4512.5,4002.0
57,0.5,0.5,10236.75,11235.25
570,0.5,0.5,4735.25,4379.0
571,0.5,0.5,6205.75,7499.75
572,0.5,0.5,6453.5,6153.0
573,0.5,0.5,3961.0,3165.0
574,0.5,0.5,8248.5,7326.25
575,0.5,0.5,5135.25,4683.25
576,0.5,0.5,6238.0,6854.25
577,0.5,0.5,4637.0,4751.0
578,0.5,0.5,6562.25,7120.75
579,0.5,0.5,7640.25,9034.25
58,0.5,0.5,5560.25,6284.0
580,0.5,0.5,8717.0,9584.25
581,0.5,0.5,5174.25,5465.75
582,0.5,0.5,6083.0,6756.25
583,0.5,0.5,4057.75,4161.25
584,0.5,0.5,4591.25,4562.25
585,0.5,0.5,6053.0,6122.5
586,0.5,0.5,14388.5,13271.25
587,0.5,0.5,7559.0,7078.75
588,0.5,0.5,5137.25,5688.25
589,0.5,0.5,4871.75,5020.75
59,0.5,0.5,5451.5,5638.75
590,0.5,0.5,4449.75,4833.5
591,0.5,0.5,5537.25,4995.25
592,0.5,0.5,4411.25,4310.5
593,0.5,0.5,7881.25,8483.0
594,0.5,0.5,4257.0,4270.75
595,0.5,0.5,13237.25,14379.0
596,0.5,0.5,3825.75,4348.5
597,0.5,0.5,4481.25,4378.75
598,0.5,0.5,4902.75,5058.0
599,0.5,0.5,7840.5,8796.75
6,0.5,0.5,5071.25,4477.75
60,0.5,0.5,8121.5,7139.25
600,0.5,0.5,5938.5,5901.75
601,0.5,0.5,4203.25,4530.5
602,0.5,0.5,6234.5,6486.25
603,0.5,0.5,6705.0,6980.0
604,0.5,0.5,7585.5,8041.75
605,0.5,0.5,6392.75,6700.5
606,0.5,0.5,5747.25,5307.5
607,0.5,0.5,3712.5,3752.0
608,0.5,0.5,8427.0,7669.0
609,0.5,0.5,4322.5,4210.75
61,0.5,0.5,4518.5,4564.0
610,0.5,0.5,3875.0,4675.5
611,0.5,0.5,5434.25,5413.5
612,0.5,0.5,6040.25,6415.0
613,0.5,0.5,6049.75,6413.25
614,0.5,0.5,6052.75,5590.5
615,0.5,0.5,8867.75,8320.5
