Store,Promo,POST_Promo,Sales,POST_Sales
1068,0.5,0.5,4114.0,4027.75
1069,0.5,0.5,7498.5,5116.75
107,0.5,0.5,6623.25,6707.25
1070,0.5,0.5,6159.5,6109.0
1071,0.5,0.5,5818.25,6366.0
1072,0.5,0.5,7056.5,5965.25
1073,0.5,0.5,6843.5,6412.25
1074,0.5,0.5,4547.5,4714.5
1075,0.5,0.5,9722.75,9232.25
1076,0.5,0.5,3303.5,3267.0
1077,0.5,0.5,4122.0,3706.25
1078,0.5,0.5,6668.25,4829.5
1079,0.5,0.5,8040.75,7848.75
108,0.5,0.5,9298.25,10631.0
1080,0.5,0.5,9665.5,8927.25
1081,0.5,0.5,7257.0,5956.5
1082,0.5,0.5,6605.5,6559.0
1083,0.5,0.5,4540.5,4563.75
1084,0.5,0.5,5389.0,5928.75
1085,0.5,0.5,7266.75,7021.75
1086,0.5,0.5,7079.0,6749.25
1087,0.5,0.5,5247.0,6621.5
1088,0.5,0.5,5422.0,4965.5
1089,0.5,0.5,9170.75,9348.0
109,0.5,0.5,5915.25,5636.0
1090,0.5,0.5,6911.0,6107.5
1091,0.5,0.5,7483.75,6948.0
1092,0.5,0.5,10856.5,10200.75
1093,0.5,0.5,7565.0,6998.75
1094,0.5,0.5,3902.75,3562.25
1095,0.5,0.5,4713.75,4467.0
1096,0.5,0.5,4481.5,5179.5
1097,0.5,0.5,9431.25,9618.0
1098,0.5,0.5,5088.75,4482.5
1099,0.5,0.5,6565.0,7098.0
11,0.5,0.5,7639.75,7790.5
110,0.5,0.5,4107.25,4291.0
1100,0.5,0.5,5000.75,4570.75
1101,0.5,0.5,8421.0,9627.75
1102,0.5,0.5,6642.75,6860.25
1103,0.5,0.5,4385.0,4404.75
1104,0.5,0.5,4679.0,4038.0
1105,0.5,0.5,3917.75,3981.25
1106,0.5,0.5,4612.25,4577.5
1107,0.5,0.5,5394.5,5590.75
1108,0.5,0.5,5664.25,5310.5
1109,0.5,0.5,4811.0,4783.75
111,0.5,0.5,6087.5,9999.75
1110,0.5,0.5,3988.25,4192.0
1111,0.5,0.5,5389.0,5108.0
1112,0.5,0.5,9132.0,9377.25
1113,0.5,0.5,5685.0,5978.25
1114,0.5,0.5,18386.0,19308.5
1115,0.5,0.5,5341.5,5427.0
112,0.5,0.5,6045.75,6093.75
113,0.5,0.5,7449.0,8166.5
114,0.5,0.5,5093.0,5424.5
115,0.5,0.5,6239.75,7036.0
116,0.5,0.5,6608.75,6461.75
117,0.5,0.5,3653.75,2580.75
118,0.5,0.5,6735.25,7573.0
119,0.5,0.5,5903.75,5407.0
12,0.5,0.5,7246.5,7275.25
120,0.5,0.5,6449.0,6473.5
121,0.5,0.5,4043.0,3562.0
122,0.5,0.5,5083.25,4977.5
123,0.5,0.5,8571.5,7859.25
124,0.5,0.5,4006.0,3172.0
125,0.5,0.5,10784.75,10182.75
126,0.5,0.5,5971.75,6440.25
127,0.5,0.5,4857.25,5170.5
128,0.5,0.5,6714.75,7135.0
129,0.5,0.5,8488.0,7191.5
13,0.5,0.5,4239.5,4843.0
130,0.5,0.5,5002.75,4006.0
131,0.5,0.5,5366.75,5322.25
132,0.5,0.5,5438.25,5366.75
133,0.5,0.5,5760.75,6028.25
134,0.5,0.5,4676.5,5437.75
135,0.5,0.5,5049.5,4886.75
136,0.5,0.5,5884.25,5740.5
137,0.5,0.5,7143.5,8010.5
138,0.5,0.5,6816.5,5389.25
139,0.5,0.5,6115.0,6264.0
14,0.5,0.5,5362.75,5775.5
140,0.5,0.5,7134.5,6663.5
141,0.5,0.5,5228.5,4634.25
142,0.5,0.5,4850.25,4576.25
143,0.5,0.5,5667.75,5540.75
144,0.5,0.5,6869.75,6388.75
145,0.5,0.5,7610.0,7216.0
146,0.5,0.5,6878.5,6099.0
147,0.5,0.5,7697.75,7612.0
148,0.5,0.5,7922.25,7785.0
149,0.5,0.5,5261.0,5359.5
15,0.5,0.5,5922.25,5297.5
150,0.5,0.5,7420.5,6817.75
151,0.5,0.5,6058.25,5906.5
152,0.5,0.5,6017.0,4927.25
153,0.5,0.5,7431.25,6799.5
154,0.5,0.5,7465.75,7788.75
155,0.5,0.5,5903.5,6405.5
156,0.5,0.5,6751.0,6121.5
157,0.5,0.5,9521.25,9136.75
158,0.5,0.5,7748.5,8104.75
159,0.5,0.5,6571.75,7722.75
16,0.5,0.5,7712.25,6964.25
160,0.5,0.5,4892.75,5590.0
161,0.5,0.5,6742.75,6687.75
162,0.5,0.5,6473.0,7065.5
163,0.5,0.5,6475.0,6830.0
164,0.5,0.5,5761.75,5751.25
165,0.5,0.5,4167.75,4797.5
166,0.5,0.5,5687.5,5692.0
167,0.5,0.5,9338.5,7269.25
168,0.5,0.5,7221.5,6889.75
169,0.5,0.5,6645.75,7596.0
17,0.5,0.5,6104.0,5930.5
170,0.5,0.5,4689.5,4373.75
171,0.5,0.5,7586.75,7618.75
172,0.5,0.5,6362.25,5696.25
173,0.5,0.5,7538.75,7592.25
174,0.5,0.5,5363.25,5706.75
175,0.5,0.5,5053.0,5786.25
176,0.5,0.5,4896.25,4581.25
177,0.5,0.5,4235.25,3409.0
178,0.5,0.5,9074.5,8619.75
179,0.5,0.5,6859.5,6300.5
18,0.5,0.5,6090.5,5612.25
180,0.5,0.5,6449.75,6889.0
181,0.5,0.5,6337.0,6477.0
182,0.5,0.5,4759.0,4996.75
183,0.5,0.5,4188.25,4693.25
184,0.5,0.5,6455.0,6383.25
185,0.5,0.5,5823.25,6555.0
186,0.5,0.5,3284.0,3691.0
187,0.5,0.5,5608.5,5770.5
188,0.5,0.5,4495.75,4588.5
189,0.5,0.5,8815.25,8283.0
19,0.5,0.5,6035.5,6307.25
190,0.5,0.5,6837.25,6744.75
191,0.5,0.5,5454.5,5826.5
192,0.5,0.5,6315.5,6126.75
193,0.5,0.5,5605.75,5806.0
194,0.5,0.5,4366.25,4512.0
195,0.5,0.5,10739.0,9769.0
196,0.5,0.5,4691.75,5251.5
197,0.5,0.5,6538.25,6602.0
198,0.5,0.5,2569.25,3037.75
199,0.5,0.5,7089.5,7299.5
2,0.5,0.5,5753.25,4530.25
20,0.5,0.5,7342.5,7098.75
200,0.5,0.5,7831.5,7676.25
201,0.5,0.5,4684.0,5491.25
202,0.5,0.5,5509.75,5102.75
203,0.5,0.5,7178.5,6174.5
204,0.5,0.5,5515.0,4578.0
205,0.5,0.5,5954.5,7214.25
206,0.5,0.5,6713.5,6999.75
207,0.5,0.5,10364.75,10227.25
208,0.5,0.5,2422.25,2714.75
209,0.5,0.5,4935.75,5215.5
21,0.5,0.5,4806.25,5026.5
210,0.5,0.5,3049.75,3042.5
211,0.5,0.5,12469.25,12421.75
212,0.5,0.5,4975.0,3610.0
213,0.5,0.5,7965.75,7896.75
214,0.5,0.5,8465.5,8476.25
215,0.5,0.5,5577.75,6498.25
216,0.5,0.5,6480.25,6332.25
217,0.5,0.5,4288.25,3614.75
218,0.5,0.5,5278.5,4770.0
219,0.5,0.5,3114.75,2669.25
22,0.5,0.5,4022.75,4630.25
220,0.5,0.5,5025.0,5293.75
221,0.5,0.5,4743.5,4888.0
222,0.5,0.5,4798.75,4939.0
223,0.5,0.5,6980.25,7299.5
224,0.5,0.5,5820.75,5841.25
225,0.5,0.5,4494.75,5230.0
226,0.5,0.5,6584.0,6788.25
227,0.5,0.5,6090.75,5500.25
228,0.5,0.5,6735.25,7718.0
229,0.5,0.5,7592.5,7861.25
23,0.5,0.5,5039.5,5741.75
230,0.5,0.5,6641.25,7220.0
231,0.5,0.5,4142.5,4420.5
232,0.5,0.5,2563.25,2649.25
233,0.5,0.5,8809.25,9448.0
234,0.5,0.5,10398.0,10229.75
235,0.5,0.5,5637.5,5323.25
236,0.5,0.5,6633.0,6632.25
237,0.5,0.5,4126.25,4267.5
238,0.5,0.5,7636.75,6783.5
239,0.5,0.5,4067.75,4930.5
24,0.5,0.5,8713.75,8804.25
240,0.5,0.5,4661.5,4287.75
241,0.5,0.5,5677.5,6567.0
242,0.5,0.5,3365.0,3563.75
243,0.5,0.5,6785.75,7768.25
244,0.5,0.5,4447.5,4316.0
245,0.5,0.5,8777.5,8647.25
246,0.5,0.5,6284.25,5903.25
247,0.5,0.5,7373.0,7823.25
248,0.5,0.5,7320.75,7087.25
249,0.5,0.5,4397.75,5090.75
25,0.5,0.5,13452.5,13318.5
250,0.5,0.5,8015.0,7866.0
251,0.5,0.5,17592.5,17175.75
252,0.5,0.5,9927.75,10114.0
253,0.5,0.5,5608.75,5194.5
254,0.5,0.5,2679.75,2894.75
255,0.5,0.5,5503.75,5410.0
256,0.5,0.5,9509.75,9739.75
257,0.5,0.5,4765.0,4136.75
258,0.5,0.5,4828.5,4859.5
259,0.5,0.5,12173.0,11485.5
26,0.5,0.5,5634.75,5869.5
260,0.5,0.5,6151.0,5652.75
261,0.5,0.5,11978.75,12094.75
262,0.5,0.5,17616.5,19092.5
263,0.5,0.5,2898.5,3572.0
264,0.5,0.5,6767.75,6863.25
265,0.5,0.5,4516.0,5204.0
266,0.5,0.5,4000.5,3743.5
267,0.5,0.5,7173.5,7409.0
268,0.5,0.5,4953.25,3597.0
269,0.5,0.5,8727.25,8393.25
27,0.5,0.5,8610.5,8692.25
270,0.5,0.5,8439.75,8709.5
271,0.5,0.5,7932.25,6877.75
272,0.5,0.5,5919.5,6129.5
273,0.5,0.5,6082.0,5865.0
274,0.5,0.5,3200.0,3196.25
275,0.5,0.5,7247.25,7487.25
276,0.5,0.5,4103.25,3453.5
277,0.5,0.5,6078.5,5892.25
278,0.5,0.5,6500.0,6506.0
279,0.5,0.5,7378.5,8067.25
28,0.5,0.5,5099.25,4704.5
280,0.5,0.5,5457.5,6070.0
281,0.5,0.5,5136.25,4934.75
282,0.5,0.5,4333.25,3894.5
283,0.5,0.5,6005.75,6382.5
284,0.5,0.5,4843.75,5440.0
285,0.5,0.5,4751.0,4796.5
286,0.5,0.5,4775.25,4898.75
287,0.5,0.5,7136.5,7206.0
288,0.5,0.5,4869.25,4991.5
289,0.5,0.5,5989.0,5775.75
29,0.5,0.5,6231.75,7174.5
290,0.5,0.5,6426.75,6303.5
291,0.5,0.5,7405.5,7498.75
292,0.5,0.5,5559.0,5147.5
293,0.5,0.5,5719.25,5566.75
294,0.5,0.5,6057.25,6180.75
295,0.5,0.5,4973.25,4752.0
296,0.5,0.5,6628.75,6032.0
297,0.5,0.5,6787.5,6564.25
298,0.5,0.5,6809.5,7544.25
299,0.5,0.5,4494.75,4790.25
3,0.5,0.5,6633.75,6486.25
30,0.5,0.5,5460.5,5666.5
300,0.5,0.5,6013.5,5893.5
301,0.5,0.5,5323.5,5422.25
302,0.5,0.5,2976.5,2917.0
303,0.5,0.5,5726.25,5532.25
304,0.5,0.5,6754.5,6761.75
305,0.5,0.5,4794.75,4740.25
306,0.5,0.5,4199.5,3875.5
307,0.5,0.5,2298.0,2658.25
308,0.5,0.5,8750.75,8190.25
309,0.5,0.5,6480.5,6676.75
31,0.5,0.5,5129.5,5104.25
310,0.5,0.5,7555.75,8385.5
311,0.5,0.5,6589.25,6439.25
312,0.5,0.5,4908.0,5002.25
313,0.5,0.5,6153.5,6393.25
314,0.5,0.5,5213.25,4537.25
315,0.5,0.5,4017.75,3929.5
316,0.5,0.5,8669.0,9103.5
317,0.5,0.5,4647.5,4877.25
318,0.5,0.5,6917.5,6958.75
319,0.5,0.5,7378.75,6469.5
32,0.5,0.5,3822.75,3808.25
320,0.5,0.5,13359.0,13739.5
321,0.5,0.5,4788.5,5453.75
322,0.5,0.5,4503.75,5090.75
323,0.5,0.5,6638.25,7228.5
324,0.5,0.5,5266.25,5443.75
325,0.5,0.5,5835.25,6058.5
326,0.5,0.5,3957.0,4495.5
327,0.5,0.5,6669.0,6719.25
328,0.5,0.5,4478.25,3689.0
329,0.5,0.5,6541.25,6911.75
33,0.5,0.5,8003.0,7442.75
330,0.5,0.5,3786.5,3200.5
331,0.5,0.5,6459.5,6730.5
332,0.5,0.5,3875.25,3045.0
333,0.5,0.5,8858.0,8587.5
334,0.5,0.5,5014.0,5222.75
335,0.5,0.5,15489.25,13521.75
336,0.5,0.5,13524.5,13006.0
337,0.5,0.5,4526.25,4558.0
338,0.5,0.5,6516.25,6558.5
339,0.5,0.5,4997.25,5400.25
34,0.5,0.5,7056.75,6711.75
340,0.5,0.5,6336.5,6305.25
341,0.5,0.5,5198.0,5133.25
342,0.5,0.5,9574.5,9557.25
343,0.5,0.5,6446.0,6323.5
344,0.5,0.5,7450.75,8230.75
345,0.5,0.5,4520.5,4368.5
346,0.5,0.5,6573.0,6148.25
347,0.5,0.5,4106.75,3744.0
348,0.5,0.5,7951.0,7722.25
349,0.5,0.5,7105.25,7244.25
35,0.5,0.5,8465.25,8050.0
350,0.5,0.5,5803.5,6345.0
351,0.5,0.5,5387.75,5612.5
352,0.5,0.5,5742.75,6262.5
353,0.5,0.5,5480.25,6105.75
354,0.5,0.5,7121.0,6997.0
355,0.5,0.5,8201.75,7754.5
356,0.5,0.5,5190.75,4777.25
357,0.5,0.5,6948.0,7237.75
358,0.5,0.5,9037.5,9119.0
359,0.5,0.5,6388.5,5383.25
36,0.5,0.5,8107.75,8836.25
360,0.5,0.5,6310.0,5758.25
361,0.5,0.5,5494.5,5317.0
362,0.5,0.5,8323.0,8531.75
363,0.5,0.5,6363.75,6422.0
364,0.5,0.5,4134.75,3720.25
365,0.5,0.5,5044.5,4494.0
366,0.5,0.5,5727.5,5697.5
367,0.5,0.5,4582.0,5464.25
368,0.5,0.5,8822.25,8974.25
369,0.5,0.5,6012.5,7637.75
37,0.5,0.5,5406.25,5533.75
370,0.5,0.5,6621.25,6955.0
371,0.5,0.5,6210.0,6013.25
372,0.5,0.5,7532.25,8544.25
373,0.5,0.5,4239.75,4075.0
374,0.5,0.5,7047.0,6409.5
375,0.5,0.5,8806.25,8234.75
376,0.5,0.5,7323.25,7437.25
377,0.5,0.5,6696.25,7244.25
378,0.5,0.5,5904.5,6102.5
379,0.5,0.5,3517.25,4677.25
38,0.5,0.5,5318.0,5694.0
380,0.5,0.5,13981.75,13460.0
381,0.5,0.5,8579.0,7911.5
382,0.5,0.5,6840.5,7330.75
383,0.5,0.5,15924.5,15596.0
384,0.5,0.5,8119.25,8081.0
385,0.5,0.5,6860.0,7700.5
386,0.5,0.5,8476.75,8350.75
387,0.5,0.5,9112.0,9309.0
388,0.5,0.5,9597.5,9832.5
389,0.5,0.5,10140.0,10691.25
39,0.5,0.5,5235.75,4731.0
390,0.6666666666666666,0.6666666666666666,12594.666666666666,12102.333333333334
391,0.5,0.5,5501.0,4789.5
392,0.5,0.5,6919.25,7081.25
393,0.5,0.5,5836.0,5179.25
394,0.5,0.5,6914.5,7435.0
395,0.5,0.5,3666.25,3586.75
396,0.5,0.5,8912.25,8890.25
397,0.5,0.5,5321.0,4861.75
398,0.5,0.5,4911.75,5031.75
399,0.5,0.5,4929.0,5409.0
4,0.5,0.5,8571.75,8416.25
40,0.5,0.5,4441.0,4119.75
400,0.5,0.5,8341.75,8187.25
401,0.5,0.5,6612.75,6407.75
402,0.5,0.5,4740.0,5138.0
403,0.5,0.5,7312.75,7150.25
404,0.5,0.5,5196.0,4520.5
405,0.5,0.5,4029.25,3993.5
406,0.5,0.5,5303.0,5494.0
407,0.5,0.5,3323.75,3764.0
408,0.5,0.5,4077.25,5326.25
409,0.5,0.5,5045.0,4944.0
41,0.5,0.5,4588.0,5491.0
410,0.5,0.5,6435.0,6397.75
411,0.5,0.5,7794.5,8583.75
412,0.5,0.5,7517.5,8271.5
413,0.5,0.5,6800.0,6106.5
414,0.5,0.5,5458.75,6258.75
415,0.5,0.5,5499.75,5617.25
416,0.5,0.5,9971.75,9463.0
417,0.5,0.5,7115.75,6925.25
418,0.5,0.5,5404.5,5403.0
419,0.5,0.5,4948.0,5208.25
42,0.5,0.5,10108.75,9838.0
420,0.5,0.5,3812.0,4500.75
421,0.5,0.5,7116.5,7544.0
422,0.5,0.5,4261.75,4521.5
423,0.5,0.5,8855.5,9080.0
424,0.5,0.5,5781.5,5510.0
425,0.5,0.5,3199.75,3187.25
426,0.5,0.5,5358.25,4238.75
427,0.5,0.5,6905.0,7079.25
428,0.5,0.5,5471.0,5434.5
429,0.5,0.5,4648.75,4537.0
43,0.5,0.5,7197.0,6666.75
430,0.5,0.5,7466.25,8668.5
431,0.5,0.5,8596.75,8866.0
432,0.5,0.5,10579.75,9832.75
433,0.5,0.5,4832.75,5113.25
434,0.5,0.5,8232.75,8642.75
435,0.5,0.5,3786.5,4136.75
436,0.5,0.5,5315.0,6099.25
437,0.5,0.5,6299.75,6918.5
438,0.5,0.5,4697.75,4438.5
439,0.5,0.5,6331.75,7273.75
44,0.5,0.5,5226.0,5395.75
440,0.5,0.5,4726.5,4298.25
441,0.5,0.5,5766.5,5722.5
442,0.5,0.5,3644.5,4564.0
443,0.5,0.5,4830.0,5110.25
444,0.5,0.5,10111.25,11310.0
445,0.5,0.5,7782.0,6720.0
446,0.5,0.5,5157.5,5462.75
447,0.5,0.5,5001.0,4581.25
448,0.5,0.5,8256.75,8106.25
449,0.5,0.5,10784.75,10292.75
45,0.5,0.5,4559.5,4916.0
450,0.5,0.5,6942.75,7184.0
451,0.5,0.5,4786.25,5259.25
452,0.5,0.5,4296.0,4117.0
453,0.5,0.5,6362.75,5373.75
454,0.5,0.5,6109.75,5420.25
455,0.5,0.5,6762.75,6261.5
456,0.5,0.5,5801.25,6279.5
457,0.5,0.5,4307.25,3626.5
458,0.5,0.5,6328.25,6757.0
459,0.5,0.5,8531.75,8431.5
46,0.5,0.5,4609.75,4898.75
460,0.5,0.5,3380.75,3020.0
461,0.5,0.5,4216.75,4209.25
462,0.5,0.5,4384.5,4364.5
463,0.5,0.5,5927.5,5292.75
464,0.5,0.5,8769.5,9268.25
465,0.5,0.5,6674.75,7573.0
466,0.5,0.5,7527.5,6548.0
467,0.5,0.5,12010.5,12397.25
468,0.5,0.5,5930.0,6790.25
469,0.5,0.5,10326.5,10513.5
47,0.5,0.5,6875.5,6749.5
470,0.5,0.5,11586.75,10493.75
471,0.5,0.5,6568.0,5553.0
472,0.5,0.5,4768.5,5471.25
473,0.5,0.5,3348.0,3182.0
474,0.5,0.5,7617.0,6825.75
475,0.5,0.5,6133.5,6040.5
476,0.5,0.5,5695.5,5602.0
477,0.5,0.5,5432.5,5681.75
478,0.5,0.5,6435.25,5676.25
479,0.5,0.5,10319.0,10781.25
48,0.5,0.5,4028.0,3998.75
480,0.5,0.5,5249.75,4684.0
481,0.5,0.5,5012.0,5583.25
482,0.5,0.5,6803.75,6196.75
483,0.5,0.5,4641.5,4049.25
484,0.5,0.5,5828.0,6593.5
485,0.5,0.5,4246.25,4406.25
486,0.5,0.5,4217.0,2789.25
487,0.5,0.5,5962.25,5720.25
488,0.5,0.5,3355.5,2499.75
489,0.5,0.5,7351.25,7193.0
49,0.5,0.5,6428.25,6165.0
490,0.5,0.5,7557.25,7757.5
491,0.5,0.5,5718.0,7157.75
492,0.5,0.5,6910.25,6907.0
493,0.5,0.5,7609.5,6972.25
494,0.5,0.5,7393.75,7069.75
495,0.5,0.5,4408.0,4652.0
496,0.5,0.5,6837.0,6931.0
497,0.5,0.5,8373.5,7704.5
498,0.5,0.5,6150.0,6693.0
499,0.5,0.5,4630.75,4630.5
5,0.5,0.5,4959.0,4560.75
50,0.5,0.5,3683.0,4390.0
500,0.5,0.5,4666.25,4695.75
501,0.5,0.5,5798.0,5705.25
502,0.5,0.5,9687.25,10405.75
503,0.5,0.5,5526.25,5511.5
504,0.5,0.5,5690.5,6385.25
505,0.5,0.5,4522.5,5354.75
506,0.5,0.5,7687.75,7360.25
507,0.5,0.5,7297.25,8391.25
508,0.5,0.5,6184.5,6116.5
509,0.5,0.5,5926.75,5315.0
51,0.5,0.5,5270.5,6391.0
510,0.5,0.5,8213.75,6882.75
511,0.5,0.5,5433.5,5411.25
512,0.5,0.5,5019.5,4883.0
513,0.5,0.5,16316.0,16911.0
514,0.5,0.5,5324.5,5263.0
515,0.5,0.5,7673.5,8207.25
516,0.5,0.5,5268.25,5997.0
517,0.5,0.5,5977.75,6443.75
518,0.5,0.5,5104.75,5268.75
519,0.5,0.5,4148.25,4480.75
52,0.5,0.5,7415.25,7547.0
520,0.5,0.5,3528.75,4400.0
521,0.5,0.5,4498.5,5907.5
522,0.5,0.5,7312.5,7922.25
523,0.5,0.5,11948.0,12535.5
524,0.5,0.5,7239.5,6931.25
525,0.5,0.5,8741.5,9979.0
526,0.5,0.5,10641.0,9506.5
527,0.5,0.5,9759.25,9791.0
528,0.5,0.5,9877.0,9399.25
529,0.5,0.5,6812.75,6647.75
53,0.5,0.5,4927.5,5161.75
530,0.5,0.5,2410.25,2219.75
531,0.5,0.5,4282.75,4653.0
532,0.5,0.5,11513.0,10485.0
533,0.5,0.5,8597.25,8461.25
534,0.5,0.5,6503.25,6680.0
535,0.5,0.5,8185.25,7001.5
536,0.5,0.5,7478.75,7401.25
537,0.5,0.5,5367.25,5724.5
538,0.5,0.5,3671.0,3844.5
539,0.5,0.5,9922.5,10909.75
54,0.5,0.5,6492.0,7179.75
540,0.5,0.5,4772.75,4906.5
541,0.5,0.5,5924.75,6605.25
542,0.5,0.5,5813.25,6034.75
543,0.5,0.5,2882.75,2327.0
544,0.5,0.5,13019.5,12926.5
545,0.5,0.5,10132.5,9596.75
546,0.5,0.5,11941.75,12135.0
547,0.5,0.5,5220.5,5534.25
548,0.5,0.5,4455.25,4293.5
549,0.5,0.5,4336.75,4419.0
55,0.5,0.5,4505.0,4445.0
550,0.5,0.5,5276.5,5053.0
551,0.5,0.5,6163.75,6348.75
552,0.5,0.5,7719.5,6786.25
553,0.5,0.5,5230.5,6526.75
554,0.5,0.5,4061.5,3999.25
555,0.5,0.5,4355.5,4296.75
556,0.5,0.5,6697.75,7380.75
557,0.5,0.5,4504.75,4621.75
558,0.5,0.5,2957.25,2985.25
559,0.5,0.5,5862.75,5543.75
56,0.5,0.5,5265.0,6081.5
560,0.5,0.5,12044.0,13090.0
561,0.5,0.5,6239.25,6449.0
562,0.5,0.5,17912.5,18427.0
563,0.5,0.5,5203.0,4685.25
564,0.5,0.5,5073.75,5084.5
565,0.5,0.5,6691.25,6746.0
566,0.5,0.5,4461.5,4083.0
567,0.5,0.5,5127.75,4523.25
568,0.5,0.5,4013.0,4684.25
569,0.5,0.5,4512.5,4594.5
57,0.5,0.5,10236.75,10960.0
570,0.5,0.5,4735.25,4125.0
571,0.5,0.5,6205.75,7248.0
572,0.5,0.5,6453.5,6889.0
573,0.5,0.5,3961.0,3860.75
574,0.5,0.5,8248.5,9028.75
575,0.5,0.5,5135.25,4584.25
576,0.5,0.5,6238.0,5992.5
577,0.5,0.5,4637.0,4722.0
578,0.5,0.5,6562.25,7358.0
579,0.5,0.5,7640.25,7672.75
58,0.5,0.5,5560.25,5260.25
580,0.5,0.5,8717.0,8593.25
581,0.5,0.5,5174.25,5438.5
582,0.5,0.5,6083.0,6583.75
583,0.5,0.5,4057.75,3152.0
584,0.5,0.5,4591.25,4333.25
585,0.5,0.5,6053.0,5989.0
586,0.5,0.5,14388.5,13416.5
587,0.5,0.5,7559.0,8310.0
588,0.5,0.5,5137.25,6310.25
589,0.5,0.5,4871.75,4969.75
59,0.5,0.5,5451.5,4861.75
590,0.5,0.5,4449.75,4201.5
591,0.5,0.5,5537.25,5045.25
592,0.5,0.5,4411.25,3818.5
593,0.5,0.5,7881.25,7924.75
594,0.5,0.5,4257.0,4020.75
595,0.5,0.5,13237.25,16061.0
596,0.5,0.5,3825.75,4029.0
597,0.5,0.5,4481.25,5238.25
598,0.5,0.5,4902.75,4789.5
599,0.5,0.5,7840.5,8122.75
6,0.5,0.5,5071.25,3356.25
60,0.5,0.5,8121.5,6783.75
600,0.5,0.5,5938.5,5729.5
601,0.5,0.5,4203.25,5561.0
602,0.5,0.5,6234.5,5560.75
603,0.5,0.5,6705.0,7045.0
604,0.5,0.5,7585.5,8197.5
605,0.5,0.5,6392.75,6786.25
606,0.5,0.5,5747.25,5432.0
607,0.5,0.5,3712.5,3557.0
608,0.5,0.5,8427.0,8510.0
609,0.5,0.5,4322.5,4331.75
61,0.5,0.5,4518.5,5495.0
610,0.5,0.5,3875.0,4338.25
611,0.5,0.5,5434.25,3264.0
612,0.5,0.5,6040.25,6133.0
613,0.5,0.5,6049.75,5894.0
614,0.5,0.5,6052.75,5142.75
615,0.5,0.5,8867.75,9122.75
